COUNTY,MUNICIPALITY,CLASS,OFFICIAL_COUNTY_NAME,OFFICIAL_MUNICIPAL_NAME,OFFICIAL_CLASS_OF_MUNIC,FIPS_MUN_CODE,GEOID,CTY_MUN_CODE,MUNICIPAL_CODE,JOIN_KEY,GEO_BASE_KEY
Clarion,Limestone Township,2nd Township,CLARION,LIMESTONE,2TWP,43344,4203143344,16210,210,CLARION|LIMESTONE TWP,CLARION|LIMESTONE
Clarion,Madison Township,2nd Township,CLARION,MADISON,2TWP,46464,4203146464,16211,211,CLARION|MADISON TWP,CLARION|MADISON
Clarion,Millcreek Township,2nd Township,CLARION,MILLCREEK,2TWP,49536,4203149536,16212,212,CLARION|MILLCREEK TWP,CLARION|MILLCREEK
Clarion,Monroe Township,2nd Township,CLARION,MONROE,2TWP,50464,4203150464,16213,213,CLARION|MONROE TWP,CLARION|MONROE
Clarion,New Bethlehem Borough,Borough,CLARION,NEW BETHLEHEM,BORO,53248,4203153248,16407,407,CLARION|NEW BETHLEHEM BORO,CLARION|NEW BETHLEHEM
Clarion,Paint Township,2nd Township,CLARION,PAINT,2TWP,57536,4203157536,16214,214,CLARION|PAINT TWP,CLARION|PAINT
Clarion,Perry Township,2nd Township,CLARION,PERRY,2TWP,59456,4203159456,16215,215,CLARION|PERRY TWP,CLARION|PERRY
Clarion,Piney Township,2nd Township,CLARION,PINEY,2TWP,60648,4203160648,16216,216,CLARION|PINEY TWP,CLARION|PINEY
Clarion,Porter Township,2nd Township,CLARION,PORTER,2TWP,62144,4203162144,16217,217,CLARION|PORTER TWP,CLARION|PORTER
Clarion,Redbank Township,2nd Township,CLARION,REDBANK,2TWP,63728,4203163728,16218,218,CLARION|REDBANK TWP,CLARION|REDBANK
Clarion,Richland Township,2nd Township,CLARION,RICHLAND,2TWP,64552,4203164552,16219,219,CLARION|RICHLAND TWP,CLARION|RICHLAND
Clarion,Rimersburg Borough,Borough,CLARION,RIMERSBURG,BORO,64904,4203164904,16408,408,CLARION|RIMERSBURG BORO,CLARION|RIMERSBURG
Clarion,Salem Township,2nd Township,CLARION,SALEM,2TWP,67432,4203167432,16220,220,CLARION|SALEM TWP,CLARION|SALEM
Clarion,Shippenville Borough,Borough,CLARION,SHIPPENVILLE,BORO,70368,4203170368,16410,410,CLARION|SHIPPENVILLE BORO,CLARION|SHIPPENVILLE
Clarion,Sligo Borough,Borough,CLARION,SLIGO,BORO,71176,4203171176,16411,411,CLARION|SLIGO BORO,CLARION|SLIGO
Clarion,St Petersburg Borough,Borough,CLARION,ST PETERSBURG,BORO,67384,4203167384,16409,409,CLARION|ST PETERSBURG BORO,CLARION|ST PETERSBURG
Clarion,Strattanville Borough,Borough,CLARION,STRATTANVILLE,BORO,74728,4203174728,16412,412,CLARION|STRATTANVILLE BORO,CLARION|STRATTANVILLE
Clarion,Toby Township,2nd Township,CLARION,TOBY,2TWP,76928,4203176928,16221,221,CLARION|TOBY TWP,CLARION|TOBY
Clarion,Washington Township,2nd Township,CLARION,WASHINGTON,2TWP,81208,4203181208,16222,222,CLARION|WASHINGTON TWP,CLARION|WASHINGTON
Clearfield,Beccaria Township,2nd Township,CLEARFIELD,BECCARIA,2TWP,04888,4203304888,17201,201,CLEARFIELD|BECCARIA TWP,CLEARFIELD|BECCARIA
Clearfield,Bell Township,2nd Township,CLEARFIELD,BELL,2TWP,05192,4203305192,17202,202,CLEARFIELD|BELL TWP,CLEARFIELD|BELL
Clearfield,Bigler Township,2nd Township,CLEARFIELD,BIGLER,2TWP,06288,4203306288,17203,203,CLEARFIELD|BIGLER TWP,CLEARFIELD|BIGLER
Clearfield,Bloom Township,2nd Township,CLEARFIELD,BLOOM,2TWP,07008,4203307008,17204,204,CLEARFIELD|BLOOM TWP,CLEARFIELD|BLOOM
Clearfield,Boggs Township,2nd Township,CLEARFIELD,BOGGS,2TWP,07432,4203307432,17205,205,CLEARFIELD|BOGGS TWP,CLEARFIELD|BOGGS
Clearfield,Bradford Township,2nd Township,CLEARFIELD,BRADFORD,2TWP,08032,4203308032,17206,206,CLEARFIELD|BRADFORD TWP,CLEARFIELD|BRADFORD
Clearfield,Brady Township,2nd Township,CLEARFIELD,BRADY,2TWP,08120,4203308120,17207,207,CLEARFIELD|BRADY TWP,CLEARFIELD|BRADY
Clearfield,Brisbin Borough,Borough,CLEARFIELD,BRISBIN,BORO,08744,4203308744,17401,401,CLEARFIELD|BRISBIN BORO,CLEARFIELD|BRISBIN
Clearfield,Burnside Borough,Borough,CLEARFIELD,BURNSIDE,BORO,10280,4203310280,17402,402,CLEARFIELD|BURNSIDE BORO,CLEARFIELD|BURNSIDE
Clearfield,Burnside Township,2nd Township,CLEARFIELD,BURNSIDE,2TWP,10288,4203310288,17208,208,CLEARFIELD|BURNSIDE TWP,CLEARFIELD|BURNSIDE
Clearfield,Chest Township,2nd Township,CLEARFIELD,CHEST,2TWP,13200,4203313200,17209,209,CLEARFIELD|CHEST TWP,CLEARFIELD|CHEST
Clearfield,Chester Hill Borough,Borough,CLEARFIELD,CHESTER HILL,BORO,13240,4203313240,17403,403,CLEARFIELD|CHESTER HILL BORO,CLEARFIELD|CHESTER HILL
Clearfield,Clearfield Borough,Borough,CLEARFIELD,CLEARFIELD,BORO,14064,4203314064,17404,404,CLEARFIELD|CLEARFIELD BORO,CLEARFIELD|CLEARFIELD
Clearfield,Coalport Borough,Borough,CLEARFIELD,COALPORT,BORO,14656,4203314656,17405,405,CLEARFIELD|COALPORT BORO,CLEARFIELD|COALPORT
Clearfield,Cooper Township,2nd Township,CLEARFIELD,COOPER,2TWP,16040,4203316040,17210,210,CLEARFIELD|COOPER TWP,CLEARFIELD|COOPER
Clearfield,Covington Township,2nd Township,CLEARFIELD,COVINGTON,2TWP,16656,4203316656,17211,211,CLEARFIELD|COVINGTON TWP,CLEARFIELD|COVINGTON
Clearfield,Curwensville Borough,Borough,CLEARFIELD,CURWENSVILLE,BORO,17840,4203317840,17406,406,CLEARFIELD|CURWENSVILLE BORO,CLEARFIELD|CURWENSVILLE
Clearfield,Decatur Township,2nd Township,CLEARFIELD,DECATUR,2TWP,18456,4203318456,17212,212,CLEARFIELD|DECATUR TWP,CLEARFIELD|DECATUR
Clearfield,Dubois City,3rd City,CLEARFIELD,DUBOIS,CITY,20136,4203320136,17301,301,CLEARFIELD|DUBOIS CITY,CLEARFIELD|DUBOIS
Clearfield,Ferguson Township,2nd Township,CLEARFIELD,FERGUSON,2TWP,25632,4203325632,17213,213,CLEARFIELD|FERGUSON TWP,CLEARFIELD|FERGUSON
Clearfield,Girard Township,2nd Township,CLEARFIELD,GIRARD,2TWP,29224,4203329224,17214,214,CLEARFIELD|GIRARD TWP,CLEARFIELD|GIRARD
Clearfield,Glen Hope Borough,Borough,CLEARFIELD,GLEN HOPE,BORO,29632,4203329632,17407,407,CLEARFIELD|GLEN HOPE BORO,CLEARFIELD|GLEN HOPE
Clearfield,Goshen Township,2nd Township,CLEARFIELD,GOSHEN,2TWP,30152,4203330152,17215,215,CLEARFIELD|GOSHEN TWP,CLEARFIELD|GOSHEN
Clearfield,Graham Township,2nd Township,CLEARFIELD,GRAHAM,2TWP,30272,4203330272,17216,216,CLEARFIELD|GRAHAM TWP,CLEARFIELD|GRAHAM
Clearfield,Grampian Borough,Borough,CLEARFIELD,GRAMPIAN,BORO,30280,4203330280,17408,408,CLEARFIELD|GRAMPIAN BORO,CLEARFIELD|GRAMPIAN
Clearfield,Greenwood Township,2nd Township,CLEARFIELD,GREENWOOD,2TWP,31376,4203331376,17217,217,CLEARFIELD|GREENWOOD TWP,CLEARFIELD|GREENWOOD
Clearfield,Gulich Township,2nd Township,CLEARFIELD,GULICH,2TWP,31752,4203331752,17218,218,CLEARFIELD|GULICH TWP,CLEARFIELD|GULICH
Clearfield,Houtzdale Borough,Borough,CLEARFIELD,HOUTZDALE,BORO,35928,4203335928,17409,409,CLEARFIELD|HOUTZDALE BORO,CLEARFIELD|HOUTZDALE
Clearfield,Huston Township,2nd Township,CLEARFIELD,HUSTON,2TWP,36512,4203336512,17219,219,CLEARFIELD|HUSTON TWP,CLEARFIELD|HUSTON
Clearfield,Irvona Borough,Borough,CLEARFIELD,IRVONA,BORO,37192,4203337192,17410,410,CLEARFIELD|IRVONA BORO,CLEARFIELD|IRVONA
Clearfield,Jordan Township,2nd Township,CLEARFIELD,JORDAN,2TWP,38432,4203338432,17220,220,CLEARFIELD|JORDAN TWP,CLEARFIELD|JORDAN
Clearfield,Karthaus Township,2nd Township,CLEARFIELD,KARTHAUS,2TWP,38784,4203338784,17221,221,CLEARFIELD|KARTHAUS TWP,CLEARFIELD|KARTHAUS
Clearfield,Knox Township,2nd Township,CLEARFIELD,KNOX,2TWP,40296,4203340296,17222,222,CLEARFIELD|KNOX TWP,CLEARFIELD|KNOX
Clearfield,Lawrence Township,2nd Township,CLEARFIELD,LAWRENCE,2TWP,41952,4203341952,17223,223,CLEARFIELD|LAWRENCE TWP,CLEARFIELD|LAWRENCE
Clearfield,Mahaffey Borough,Borough,CLEARFIELD,MAHAFFEY,BORO,46568,4203346568,17412,412,CLEARFIELD|MAHAFFEY BORO,CLEARFIELD|MAHAFFEY
Clearfield,Morris Township,2nd Township,CLEARFIELD,MORRIS,2TWP,51056,4203351056,17224,224,CLEARFIELD|MORRIS TWP,CLEARFIELD|MORRIS
Clearfield,New Washington Borough,Borough,CLEARFIELD,NEW WASHINGTON,BORO,54344,4203354344,17414,414,CLEARFIELD|NEW WASHINGTON BORO,CLEARFIELD|NEW WASHINGTON
Clearfield,Newburg Borough,Borough,CLEARFIELD,NEWBURG,BORO,53336,4203353336,17413,413,CLEARFIELD|NEWBURG BORO,CLEARFIELD|NEWBURG
Clearfield,Osceola Mills Borough,Borough,CLEARFIELD,OSCEOLA MILLS,BORO,57232,4203357232,17415,415,CLEARFIELD|OSCEOLA MILLS BORO,CLEARFIELD|OSCEOLA MILLS
Clearfield,Penn Township,2nd Township,CLEARFIELD,PENN,2TWP,58816,4203358816,17225,225,CLEARFIELD|PENN TWP,CLEARFIELD|PENN
Clearfield,Pike Township,2nd Township,CLEARFIELD,PIKE,2TWP,60192,4203360192,17226,226,CLEARFIELD|PIKE TWP,CLEARFIELD|PIKE
Clearfield,Pine Township,2nd Township,CLEARFIELD,PINE,2TWP,60288,4203360288,17227,227,CLEARFIELD|PINE TWP,CLEARFIELD|PINE
Clearfield,Ramey Borough,Borough,CLEARFIELD,RAMEY,BORO,63360,4203363360,17416,416,CLEARFIELD|RAMEY BORO,CLEARFIELD|RAMEY
Clearfield,Troutville Borough,Borough,CLEARFIELD,TROUTVILLE,BORO,77568,4203377568,17417,417,CLEARFIELD|TROUTVILLE BORO,CLEARFIELD|TROUTVILLE
Clearfield,Union Township,2nd Township,CLEARFIELD,UNION,2TWP,78296,4203378296,17229,229,CLEARFIELD|UNION TWP,CLEARFIELD|UNION
Clearfield,Wallaceton Borough,Borough,CLEARFIELD,WALLACETON,BORO,80640,4203380640,17418,418,CLEARFIELD|WALLACETON BORO,CLEARFIELD|WALLACETON
Clearfield,Westover Borough,Borough,CLEARFIELD,WESTOVER,BORO,83736,4203383736,17419,419,CLEARFIELD|WESTOVER BORO,CLEARFIELD|WESTOVER
Clearfield,Woodward Township,2nd Township,CLEARFIELD,WOODWARD,2TWP,86440,4203386440,17230,230,CLEARFIELD|WOODWARD TWP,CLEARFIELD|WOODWARD
Clinton,Allison Township,2nd Township,CLINTON,ALLISON,2TWP,02032,4203502032,18201,201,CLINTON|ALLISON TWP,CLINTON|ALLISON
Clinton,Avis Borough,Borough,CLINTON,AVIS,BORO,03632,4203503632,18401,401,CLINTON|AVIS BORO,CLINTON|AVIS
Clinton,Bald Eagle Township,2nd Township,CLINTON,BALD EAGLE,2TWP,03912,4203503912,18202,202,CLINTON|BALD EAGLE TWP,CLINTON|BALD EAGLE
Clinton,Beech Creek Borough,Borough,CLINTON,BEECH CREEK,BORO,04984,4203504984,18402,402,CLINTON|BEECH CREEK BORO,CLINTON|BEECH CREEK
Clinton,Beech Creek Township,2nd Township,CLINTON,BEECH CREEK,2TWP,04992,4203504992,18203,203,CLINTON|BEECH CREEK TWP,CLINTON|BEECH CREEK
Clinton,Castanea Township,2nd Township,CLINTON,CASTANEA,2TWP,11640,4203511640,18204,204,CLINTON|CASTANEA TWP,CLINTON|CASTANEA
Clinton,Chapman Township,2nd Township,CLINTON,CHAPMAN,2TWP,12640,4203512640,18205,205,CLINTON|CHAPMAN TWP,CLINTON|CHAPMAN
Clinton,Colebrook Township,2nd Township,CLINTON,COLEBROOK,2TWP,14960,4203514960,18206,206,CLINTON|COLEBROOK TWP,CLINTON|COLEBROOK
Clinton,Crawford Township,2nd Township,CLINTON,CRAWFORD,2TWP,16976,4203516976,18207,207,CLINTON|CRAWFORD TWP,CLINTON|CRAWFORD
Clinton,Dunnstable Township,2nd Township,CLINTON,DUNNSTABLE,2TWP,20408,4203520408,18208,208,CLINTON|DUNNSTABLE TWP,CLINTON|DUNNSTABLE
Clinton,Flemington Borough,Borough,CLINTON,FLEMINGTON,BORO,26296,4203526296,18403,403,CLINTON|FLEMINGTON BORO,CLINTON|FLEMINGTON
Clinton,Gallagher Township,2nd Township,CLINTON,GALLAGHER,2TWP,28296,4203528296,18210,210,CLINTON|GALLAGHER TWP,CLINTON|GALLAGHER
Clinton,Greene Township,2nd Township,CLINTON,GREENE,2TWP,30928,4203530928,18211,211,CLINTON|GREENE TWP,CLINTON|GREENE
Clinton,Grugan Township,2nd Township,CLINTON,GRUGAN,2TWP,31680,4203531680,18212,212,CLINTON|GRUGAN TWP,CLINTON|GRUGAN
Clinton,Lamar Township,2nd Township,CLINTON,LAMAR,2TWP,41112,4203541112,18213,213,CLINTON|LAMAR TWP,CLINTON|LAMAR
Clinton,Leidy Township,2nd Township,CLINTON,LEIDY,2TWP,42544,4203542544,18214,214,CLINTON|LEIDY TWP,CLINTON|LEIDY
Clinton,Lock Haven City,3rd City,CLINTON,LOCK HAVEN,CITY,44128,4203544128,18301,301,CLINTON|LOCK HAVEN CITY,CLINTON|LOCK HAVEN
Clinton,Logan Township,2nd Township,CLINTON,LOGAN,2TWP,44336,4203544336,18215,215,CLINTON|LOGAN TWP,CLINTON|LOGAN
Clinton,Loganton Borough,Borough,CLINTON,LOGANTON,BORO,44400,4203544400,18404,404,CLINTON|LOGANTON BORO,CLINTON|LOGANTON
Clinton,Mill Hall Borough,Borough,CLINTON,MILL HALL,BORO,49760,4203549760,18405,405,CLINTON|MILL HALL BORO,CLINTON|MILL HALL
Clinton,Noyes Township,2nd Township,CLINTON,NOYES,2TWP,55744,4203555744,18216,216,CLINTON|NOYES TWP,CLINTON|NOYES
Clinton,Pine Creek Township,2nd Township,CLINTON,PINE CREEK,2TWP,60360,4203560360,18217,217,CLINTON|PINE CREEK TWP,CLINTON|PINE CREEK
Clinton,Porter Township,2nd Township,CLINTON,PORTER,2TWP,62152,4203562152,18218,218,CLINTON|PORTER TWP,CLINTON|PORTER
Clinton,Renovo Borough,Borough,CLINTON,RENOVO,BORO,64200,4203564200,18406,406,CLINTON|RENOVO BORO,CLINTON|RENOVO
Clinton,South Renovo Borough,Borough,CLINTON,SOUTH RENOVO,BORO,72448,4203572448,18407,407,CLINTON|S RENOVO BORO,CLINTON|S RENOVO
Clinton,Wayne Township,2nd Township,CLINTON,WAYNE,2TWP,81728,4203581728,18219,219,CLINTON|WAYNE TWP,CLINTON|WAYNE
Clinton,West Keating Township,2nd Township,CLINTON,WEST KEATING,2TWP,83240,4203583240,18220,220,CLINTON|W KEATING TWP,CLINTON|W KEATING
Clinton,Woodward Township,2nd Township,CLINTON,WOODWARD,2TWP,86448,4203586448,18221,221,CLINTON|WOODWARD TWP,CLINTON|WOODWARD
Columbia,Beaver Township,2nd Township,COLUMBIA,BEAVER,2TWP,04704,4203704704,19201,201,COLUMBIA|BEAVER TWP,COLUMBIA|BEAVER
Columbia,Benton Borough,Borough,COLUMBIA,BENTON,BORO,05680,4203705680,19401,401,COLUMBIA|BENTON BORO,COLUMBIA|BENTON
Columbia,Benton Township,2nd Township,COLUMBIA,BENTON,2TWP,05688,4203705688,19202,202,COLUMBIA|BENTON TWP,COLUMBIA|BENTON
Columbia,Berwick Borough,Borough,COLUMBIA,BERWICK,BORO,05888,4203705888,19402,402,COLUMBIA|BERWICK BORO,COLUMBIA|BERWICK
Columbia,Bloomsburg Town,Town,COLUMBIA,BLOOMSBURG,TOWN,07128,4203707128,19501,501,COLUMBIA|BLOOMSBURG TOWN,COLUMBIA|BLOOMSBURG
Columbia,Briar Creek Borough,Borough,COLUMBIA,BRIAR CREEK,BORO,08472,4203708472,19404,404,COLUMBIA|BRIAR CREEK BORO,COLUMBIA|BRIAR CREEK
Columbia,Briar Creek Township,2nd Township,COLUMBIA,BRIAR CREEK,2TWP,08480,4203708480,19203,203,COLUMBIA|BRIAR CREEK TWP,COLUMBIA|BRIAR CREEK
Columbia,Catawissa Borough,Borough,COLUMBIA,CATAWISSA,BORO,11736,4203711736,19405,405,COLUMBIA|CATAWISSA BORO,COLUMBIA|CATAWISSA
Columbia,Catawissa Township,2nd Township,COLUMBIA,CATAWISSA,2TWP,11744,4203711744,19204,204,COLUMBIA|CATAWISSA TWP,COLUMBIA|CATAWISSA
Columbia,Centralia Borough,Borough,COLUMBIA,CENTRALIA,BORO,12312,4203712312,19406,406,COLUMBIA|CENTRALIA BORO,COLUMBIA|CENTRALIA
Columbia,Cleveland Township,2nd Township,COLUMBIA,CLEVELAND,2TWP,14184,4203714184,19205,205,COLUMBIA|CLEVELAND TWP,COLUMBIA|CLEVELAND
Columbia,Conyngham Township,2nd Township,COLUMBIA,CONYNGHAM,2TWP,15880,4203715880,19206,206,COLUMBIA|CONYNGHAM TWP,COLUMBIA|CONYNGHAM
Columbia,Fishing Creek Township,2nd Township,COLUMBIA,FISHING CREEK,2TWP,26056,4203726056,19207,207,COLUMBIA|FISHING CREEK TWP,COLUMBIA|FISHING CREEK
Columbia,Franklin Township,2nd Township,COLUMBIA,FRANKLIN,2TWP,27384,4203727384,19208,208,COLUMBIA|FRANKLIN TWP,COLUMBIA|FRANKLIN
Columbia,Greenwood Township,2nd Township,COLUMBIA,GREENWOOD,2TWP,31392,4203731392,19209,209,COLUMBIA|GREENWOOD TWP,COLUMBIA|GREENWOOD
Columbia,Hemlock Township,2nd Township,COLUMBIA,HEMLOCK,2TWP,33760,4203733760,19210,210,COLUMBIA|HEMLOCK TWP,COLUMBIA|HEMLOCK
Columbia,Jackson Township,2nd Township,COLUMBIA,JACKSON,2TWP,37360,4203737360,19211,211,COLUMBIA|JACKSON TWP,COLUMBIA|JACKSON
Columbia,Locust Township,2nd Township,COLUMBIA,LOCUST,2TWP,44208,4203744208,19212,212,COLUMBIA|LOCUST TWP,COLUMBIA|LOCUST
Columbia,Madison Township,2nd Township,COLUMBIA,MADISON,2TWP,46472,4203746472,19213,213,COLUMBIA|MADISON TWP,COLUMBIA|MADISON
Columbia,Main Township,2nd Township,COLUMBIA,MAIN,2TWP,46688,4203746688,19214,214,COLUMBIA|MAIN TWP,COLUMBIA|MAIN
Columbia,Mifflin Township,2nd Township,COLUMBIA,MIFFLIN,2TWP,49256,4203749256,19215,215,COLUMBIA|MIFFLIN TWP,COLUMBIA|MIFFLIN
Columbia,Millville Borough,Borough,COLUMBIA,MILLVILLE,BORO,49944,4203749944,19407,407,COLUMBIA|MILLVILLE BORO,COLUMBIA|MILLVILLE
Columbia,Montour Township,2nd Township,COLUMBIA,MONTOUR,2TWP,50704,4203750704,19216,216,COLUMBIA|MONTOUR TWP,COLUMBIA|MONTOUR
Columbia,Mt Pleasant Township,2nd Township,COLUMBIA,MT PLEASANT,2TWP,51792,4203751792,19217,217,COLUMBIA|MT PLEASANT TWP,COLUMBIA|MT PLEASANT
Columbia,North Centre Township,2nd Township,COLUMBIA,NORTH CENTRE,2TWP,54880,4203754880,19218,218,COLUMBIA|N CENTRE TWP,COLUMBIA|N CENTRE
Columbia,Orange Township,2nd Township,COLUMBIA,ORANGE,2TWP,56896,4203756896,19219,219,COLUMBIA|ORANGE TWP,COLUMBIA|ORANGE
Columbia,Orangeville Borough,Borough,COLUMBIA,ORANGEVILLE,BORO,56912,4203756912,19408,408,COLUMBIA|ORANGEVILLE BORO,COLUMBIA|ORANGEVILLE
Columbia,Pine Township,2nd Township,COLUMBIA,PINE,2TWP,60304,4203760304,19220,220,COLUMBIA|PINE TWP,COLUMBIA|PINE
Columbia,Roaring Creek Township,2nd Township,COLUMBIA,ROARING CREEK,2TWP,65240,4203765240,19221,221,COLUMBIA|ROARING CREEK TWP,COLUMBIA|ROARING CREEK
Columbia,Scott Township,2nd Township,COLUMBIA,SCOTT,2TWP,68392,4203768392,19222,222,COLUMBIA|SCOTT TWP,COLUMBIA|SCOTT
Columbia,South Centre Township,2nd Township,COLUMBIA,SOUTH CENTRE,2TWP,72040,4203772040,19223,223,COLUMBIA|S CENTRE TWP,COLUMBIA|S CENTRE
Columbia,Stillwater Borough,Borough,COLUMBIA,STILLWATER,BORO,74184,4203774184,19409,409,COLUMBIA|STILLWATER BORO,COLUMBIA|STILLWATER
Columbia,Sugarloaf Township,2nd Township,COLUMBIA,SUGARLOAF,2TWP,75048,4203775048,19224,224,COLUMBIA|SUGARLOAF TWP,COLUMBIA|SUGARLOAF
Crawford,Athens Township,2nd Township,CRAWFORD,ATHENS,2TWP,03408,4203903408,20201,201,CRAWFORD|ATHENS TWP,CRAWFORD|ATHENS
Crawford,Beaver Township,2nd Township,CRAWFORD,BEAVER,2TWP,04720,4203904720,20202,202,CRAWFORD|BEAVER TWP,CRAWFORD|BEAVER
Crawford,Bloomfield Township,2nd Township,CRAWFORD,BLOOMFIELD,2TWP,07032,4203907032,20203,203,CRAWFORD|BLOOMFIELD TWP,CRAWFORD|BLOOMFIELD
Crawford,Blooming Valley Borough,Borough,CRAWFORD,BLOOMING VALLEY,BORO,07120,4203907120,20401,401,CRAWFORD|BLOOMING VALLEY BORO,CRAWFORD|BLOOMING VALLEY
Crawford,Cambridge Springs Borough,Borough,CRAWFORD,CAMBRIDGE SPRINGS,BORO,10912,4203910912,20402,402,CRAWFORD|CAMBRIDGE SPRINGS BORO,CRAWFORD|CAMBRIDGE SPRINGS
Crawford,Cambridge Township,2nd Township,CRAWFORD,CAMBRIDGE,2TWP,10904,4203910904,20204,204,CRAWFORD|CAMBRIDGE TWP,CRAWFORD|CAMBRIDGE
Crawford,Centerville Borough,Borough,CRAWFORD,CENTERVILLE,BORO,12184,4203912184,20403,403,CRAWFORD|CENTERVILLE BORO,CRAWFORD|CENTERVILLE
Crawford,Cochranton Borough,Borough,CRAWFORD,COCHRANTON,BORO,14800,4203914800,20404,404,CRAWFORD|COCHRANTON BORO,CRAWFORD|COCHRANTON
Crawford,Conneaut Lake Borough,Borough,CRAWFORD,CONNEAUT LAKE,BORO,15744,4203915744,20405,405,CRAWFORD|CONNEAUT LAKE BORO,CRAWFORD|CONNEAUT LAKE
Crawford,Conneaut Township,2nd Township,CRAWFORD,CONNEAUT,2TWP,15728,4203915728,20205,205,CRAWFORD|CONNEAUT TWP,CRAWFORD|CONNEAUT
Crawford,Conneautville Borough,Borough,CRAWFORD,CONNEAUTVILLE,BORO,15760,4203915760,20406,406,CRAWFORD|CONNEAUTVILLE BORO,CRAWFORD|CONNEAUTVILLE
Crawford,Cussewago Township,2nd Township,CRAWFORD,CUSSEWAGO,2TWP,17848,4203917848,20206,206,CRAWFORD|CUSSEWAGO TWP,CRAWFORD|CUSSEWAGO
Crawford,East Fairfield Township,2nd Township,CRAWFORD,EAST FAIRFIELD,2TWP,21096,4203921096,20207,207,CRAWFORD|E FAIRFIELD TWP,CRAWFORD|E FAIRFIELD
Crawford,East Fallowfield Township,2nd Township,CRAWFORD,EAST FALLOWFIELD,2TWP,21112,4203921112,20208,208,CRAWFORD|E FALLOWFIELD TWP,CRAWFORD|E FALLOWFIELD
Crawford,East Mead Township,2nd Township,CRAWFORD,EAST MEAD,2TWP,21504,4203921504,20209,209,CRAWFORD|E MEAD TWP,CRAWFORD|E MEAD
Crawford,Fairfield Township,2nd Township,CRAWFORD,FAIRFIELD,2TWP,24568,4203924568,20210,210,CRAWFORD|FAIRFIELD TWP,CRAWFORD|FAIRFIELD
Crawford,Greenwood Township,2nd Township,CRAWFORD,GREENWOOD,2TWP,31400,4203931400,20211,211,CRAWFORD|GREENWOOD TWP,CRAWFORD|GREENWOOD
Crawford,Hayfield Township,2nd Township,CRAWFORD,HAYFIELD,2TWP,33256,4203933256,20212,212,CRAWFORD|HAYFIELD TWP,CRAWFORD|HAYFIELD
Crawford,Hydetown Borough,Borough,CRAWFORD,HYDETOWN,BORO,36616,4203936616,20407,407,CRAWFORD|HYDETOWN BORO,CRAWFORD|HYDETOWN
Crawford,Linesville Borough,Borough,CRAWFORD,LINESVILLE,BORO,43656,4203943656,20408,408,CRAWFORD|LINESVILLE BORO,CRAWFORD|LINESVILLE
Crawford,Meadville City,3rd City,CRAWFORD,MEADVILLE,CITY,48360,4203948360,20301,301,CRAWFORD|MEADVILLE CITY,CRAWFORD|MEADVILLE
Crawford,North Shenango Township,2nd Township,CRAWFORD,NORTH SHENANGO,2TWP,55408,4203955408,20213,213,CRAWFORD|N SHENANGO TWP,CRAWFORD|N SHENANGO
Crawford,Oil Creek Township,2nd Township,CRAWFORD,OIL CREEK,2TWP,56464,4203956464,20214,214,CRAWFORD|OIL CREEK TWP,CRAWFORD|OIL CREEK
Crawford,Pine Township,2nd Township,CRAWFORD,PINE,2TWP,60312,4203960312,20215,215,CRAWFORD|PINE TWP,CRAWFORD|PINE
Crawford,Randolph Township,2nd Township,CRAWFORD,RANDOLPH,2TWP,63400,4203963400,20216,216,CRAWFORD|RANDOLPH TWP,CRAWFORD|RANDOLPH
Crawford,Richmond Township,2nd Township,CRAWFORD,RICHMOND,2TWP,64600,4203964600,20217,217,CRAWFORD|RICHMOND TWP,CRAWFORD|RICHMOND
Crawford,Rockdale Township,2nd Township,CRAWFORD,ROCKDALE,2TWP,65440,4203965440,20218,218,CRAWFORD|ROCKDALE TWP,CRAWFORD|ROCKDALE
Crawford,Rome Township,2nd Township,CRAWFORD,ROME,2TWP,65960,4203965960,20219,219,CRAWFORD|ROME TWP,CRAWFORD|ROME
Crawford,Sadsbury Township,2nd Township,CRAWFORD,SADSBURY,2TWP,67088,4203967088,20220,220,CRAWFORD|SADSBURY TWP,CRAWFORD|SADSBURY
Crawford,Saegertown Borough,Borough,CRAWFORD,SAEGERTOWN,BORO,67120,4203967120,20409,409,CRAWFORD|SAEGERTOWN BORO,CRAWFORD|SAEGERTOWN
Crawford,South Shenango Township,2nd Township,CRAWFORD,SOUTH SHENANGO,2TWP,72472,4203972472,20221,221,CRAWFORD|S SHENANGO TWP,CRAWFORD|S SHENANGO
Crawford,Sparta Township,2nd Township,CRAWFORD,SPARTA,2TWP,72688,4203972688,20222,222,CRAWFORD|SPARTA TWP,CRAWFORD|SPARTA
Crawford,Spartansburg Borough,Borough,CRAWFORD,SPARTANSBURG,BORO,72704,4203972704,20410,410,CRAWFORD|SPARTANSBURG BORO,CRAWFORD|SPARTANSBURG
Crawford,Spring Township,2nd Township,CRAWFORD,SPRING,2TWP,72840,4203972840,20223,223,CRAWFORD|SPRING TWP,CRAWFORD|SPRING
Crawford,Springboro Borough,Borough,CRAWFORD,SPRINGBORO,BORO,72872,4203972872,20411,411,CRAWFORD|SPRINGBORO BORO,CRAWFORD|SPRINGBORO
Crawford,Steuben Township,2nd Township,CRAWFORD,STEUBEN,2TWP,74016,4203974016,20224,224,CRAWFORD|STEUBEN TWP,CRAWFORD|STEUBEN
